id,label
00,0
93,1067
155,1127
265,1277
285,1309
497,3044
498,3046
499,3050
531,4103
532,4109
534,4177
535,4179
536,4317
596,6108
602,6406
609,6886
626,7426
631,7745
657,8468
668,9322
01,10004
02,10015
03,10042
04,10061
05,10062
06,10099
07,10110
08,10115
09,10116
10,10117
11,10118
12,10119
13,10120
14,10125
15,10127
16,10128
17,10149
18,10159
19,10165
20,10175
21,10177
22,10178
23,10179
24,10180
25,10181
26,10187
27,10205
28,10207
29,10210
30,10211
31,10234
32,10243
33,10244
34,10245
35,10247
36,10249
37,10251
38,10255
39,10267
40,10274
41,10279
42,10313
43,10315
44,10317
45,10318
46,10319
47,10322
48,10345
49,10351
50,10355
51,10359
52,10362
53,10365
54,10367
55,10369
56,10385
57,10405
58,10407
59,10408
60,10409
61,10410
62,10414
63,10423
64,10425
65,10427
66,10435
67,10437
68,10439
69,10502
70,10507
71,10533
72,10551
73,10552
74,10553
75,10555
76,10556
77,10557
78,10559
79,10560
80,10561
81,10585
82,10587
83,10589
84,10599
85,10617
86,10623
87,10625
88,10627
89,10629
90,10630
91,10639
92,10664
94,10691
95,10696
96,10707
97,10709
98,10711
99,10713
100,10715
101,10717
102,10719
103,10727
104,10731
105,10756
106,10770
107,10772
108,10777
109,10779
110,10781
111,10783
112,10784
113,10785
114,10786
115,10787
116,10788
117,10789
118,10790
119,10791
120,10792
121,10793
122,10796
123,10823
124,10825
125,10827
126,10829
127,10831
128,10833
129,10834
130,10855
131,10864
132,10888
133,10897
134,10922
135,10924
136,10925
137,10926
138,10927
139,10928
140,10937
141,10942
142,10961
143,10963
144,10965
145,10966
146,10967
147,10969
148,10973
149,10975
150,10987
151,10989
152,10997
153,10998
154,10999
156,11497
157,12001
158,12006
159,12035
160,12040
161,12043
162,12045
163,12047
164,12049
165,12051
166,12053
167,12054
168,12055
169,12057
170,12059
171,12083
172,12087
173,12099
174,12101
175,12102
176,12103
177,12105
178,12107
179,12109
180,12112
181,12135
182,12157
183,12159
184,12161
185,12163
186,12165
187,12167
188,12169
189,12176
190,12187
191,12200
192,12203
193,12205
194,12206
195,12207
196,12209
197,12245
198,12247
199,12249
200,12252
201,12257
202,12277
203,12279
204,12305
205,12307
206,12309
207,12311
208,12312
209,12345
210,12347
211,12349
212,12351
213,12353
214,12355
215,12357
216,12359
217,12403
218,12407
219,12414
220,12416
221,12425
222,12435
223,12436
224,12437
225,12439
226,12458
227,12459
228,12487
229,12489
230,12490
231,12492
232,12498
233,12503
234,12524
235,12526
236,12527
237,12529
238,12531
239,12533
240,12549
241,12555
242,12557
243,12559
244,12567
245,12572
246,12587
247,12589
248,12591
249,12598
250,12619
251,12621
252,12623
253,12627
254,12629
255,12631
256,12632
257,12638
258,12672
259,12679
260,12681
261,12683
262,12685
263,12687
264,12689
266,12787
267,12983
268,13003
269,13043
270,13047
271,13049
272,13051
273,13053
274,13054
275,13055
276,13057
277,13059
278,13061
279,13062
280,13065
281,13083
282,13086
283,13088
284,13089
286,13092
287,13096
288,13122
289,13125
290,13127
291,13129
292,13156
293,13158
294,13159
295,13161
296,13162
297,13187
298,13189
299,13198
300,13287
301,13347
302,13349
303,13350
304,13351
305,13353
306,13354
307,13355
308,13356
309,13357
310,13358
311,13359
312,13360
313,13403
314,13405
315,13407
316,13408
317,13409
318,13413
319,13435
320,13437
321,13439
322,13442
323,13465
324,13467
325,13469
326,13474
327,13503
328,13504
329,13505
330,13506
331,13507
332,13508
333,13509
334,13511
335,13512
336,13513
337,13514
338,13517
339,13518
340,13537
341,13578
342,13581
343,13583
344,13585
345,13587
346,13589
347,13591
348,13593
349,13595
350,13596
351,13597
352,13599
353,13627
354,13629
355,13817
356,13853
357,13858
358,14046
359,14050
360,14052
361,14053
362,14055
363,14057
364,14059
365,14060
366,14089
367,14091
368,14107
369,14109
370,14110
371,14129
372,14135
373,14159
374,14162
375,14163
376,14165
377,14167
378,14168
379,14169
380,14171
381,14174
382,14175
383,14176
384,14177
385,14180
386,14191
387,14192
388,14193
389,14194
390,14195
391,14196
392,14197
393,14198
394,14199
395,14209
396,14414
397,14457
398,14467
399,14468
400,14469
401,14471
402,14473
403,14478
404,14482
405,14513
406,14532
407,14547
408,14548
409,14612
410,14621
411,14656
412,14774
413,14959
414,14974
415,14979
416,15234
417,15236
418,15344
419,15366
420,15377
421,15528
422,15537
423,15566
424,15738
425,15741
426,15745
427,15754
428,15806
429,15827
430,15831
431,15837
432,15848
433,16230
434,16244
435,16303
436,16321
437,16341
438,16348
439,16356
440,16515
441,16540
442,16545
443,16547
444,16548
445,16552
446,16556
447,16567
448,16727
449,16761
450,16766
451,16831
452,16837
453,16928
454,17034
455,17268
456,17429
457,18209
458,19053
459,19055
460,19071
461,19243
462,19495
463,19783
464,20095
465,20097
466,20148
467,20149
468,20251
469,20253
470,20259
471,20457
472,20459
473,20537
474,21149
475,21244
476,22047
477,22087
478,22297
479,22299
480,22303
481,22339
482,22397
483,22763
484,22765
485,22869
486,24103
487,25462
488,26419
489,26427
490,28199
491,28357
492,30159
493,30161
494,30163
495,30169
496,30173
500,30559
501,30851
502,31057
503,32758
504,33106
505,33455
506,33611
507,34070
508,34117
509,34119
510,34127
511,34130
512,34132
513,36100
514,37073
515,38106
516,38116
517,38239
518,38442
519,38678
520,39104
521,40212
522,40215
523,40219
524,40221
525,40223
526,40225
527,40237
528,40545
529,40547
530,40880
533,41179
537,44139
538,44787
539,45128
540,45130
541,45141
542,45149
543,45219
544,45307
545,45721
546,46242
547,47051
548,47055
549,48147
550,48268
551,48282
552,48294
553,48691
554,49074
555,50226
556,50496
557,50528
558,50667
559,50668
560,50670
561,50923
562,50933
563,50968
564,50999
565,51103
566,51147
567,51598
568,52070
569,52072
570,53111
571,53113
572,53115
573,53134
574,53173
575,53175
576,53225
577,53757
578,55116
579,55128
580,55130
581,55131
582,56269
583,58089
584,58507
585,59004
586,59494
587,60311
588,60323
589,60329
590,60389
591,60431
592,60439
593,60487
594,60528
595,60596
597,61325
598,63065
599,63128
600,63512
601,63743
603,64204
604,64289
605,64297
606,65195
607,67657
608,67663
610,69120
611,69121
612,69181
613,69190
614,69465
615,70178
616,70184
617,70191
618,70469
619,70551
620,70567
621,70794
622,71296
623,72070
624,72770
625,73760
627,75175
628,76131
629,76185
630,76532
632,77694
633,77797
634,78467
635,78532
636,78713
637,79104
638,79730
639,79853
640,80084
641,80333
642,80335
643,80337
644,80539
645,80639
646,80686
647,80807
648,80809
649,80992
650,81379
651,81503
652,81826
653,81925
654,81952
655,82031
656,82104
658,85080
659,85622
660,85774
661,86399
662,87509
663,89518
664,90411
665,90461
666,90489
667,91052
669,94032
670,95447
671,96047
672,97072
673,97076
674,97723
