id,label
130,"AFB e. V., Verein zur Förderung von Arbeit, Forschung und Bildung"
131,AFH-Brauwelttechnik GmbH
301,AfricAvenir International e. V.
304,Afrika Medien Zentrum e. V.
306,"Afrika Sport und Kultur Verein, Berlin (AFRISKO) e. V."
309,Afrikanischer Muslim Kreis e. V.
310,Afrique Soleil e. V.
132,AFS Advanced Filter Solutions GmbH
133,AFT Fertigungstechnik und Handel GmbH
311,After Network UG (haftungsbeschränkt)
134,AFW Akademie für Führungskräftefortbildung der Wirtschaft GmbH - gemeinnützig-
136,"AFW, Lehranstalt für Gartenbau-u. Floristik Ausbildungsförderwerk Berlin e. V."
2604,Evangelischer Kirchenkreis Spandau
8606,ag friedhofsmuseum e. V.
141,AG Kiezdoku e. V.
142,AG Märkische Kleinbahn e. V.
144,"AG SPAS e. V., Arbeitsgemeinschaft für Sozialplanung und angewandte Stadtforschung e. V."
146,AG5 Software GmbH
8608,agens e. V.
8607,agens Arbeitsmarktservice gGmbH
314,"Agentur für Bildung-Geschichte, Politik und Medien e. V."
8609,agenturfuerkrankemedien GmbH
8610,aggreda GmbH
8611,agitPolska - Polnisch-Deutsche Initiative für Kulturkooperation e. V.
312,AgProp GmbH
147,AGRARBÖRSE Deutschland Ost e. V.
149,AHB-Berlin Süd gGmbH
316,Ahlberg Metalltechnik GmbH
317,"Ahmadiyya Anjuman Ishaat-i-Islam Lahore, Deutschland e. V."
8612,aideon GmbH
151,AIK Fachschulen gGmbH
8613,aikux.com GmbH
319,AirSight GmbH
153,AJ Innuscreen GmbH
8618,ajb gmbh gemeinnützige Gesellschaft für Jugendberatung und psychosoziale Rehabilitation
321,Akademie der Künste
326,Akademie für historische Aufführungspraxis e. V.
324,Akademie für Internationale Bildung GmbH (AfIB)
327,Akademische Fliegergruppe Berlin e. V.
328,Akademische Fliegervereinigung Berlin e. V.
329,Akademischer Ruder Club zu Berlin e. V.
330,Akademischer Segler-Verein e. V.
156,AKARSU e. V.
158,"AKC e. V., Ausbildungs- und Kulturcentrum e. V."
159,AKELEI e. V.
332,Akelius Berlin GmbH
334,Akkordio e. Kfm.
335,Akktor GmbH
8620,aklamio GmbH
160,AKOMA Bildung & Kultur
161,AKT-ZENT e. V. Internationales Theaterzentrum Berlin
336,Aktion Courage e. V.
8622,aktion weitblick betreutes wohnen gGmbH
339,Aktionsgemeinschaft Solidarische Welt e. V.
341,Aktionszentrum des Forum Rauchfrei
340,Aktionszentrum Forum Rauchfrei e. V.
342,Aktiv Gesundheitssportverein Berlin e. V.
343,Aktives Museum Faschismus und Widerstand in Berlin e. V.
8623,akvola Technologies GmbH
344,Akzent e. V.
345,Akzeptanz-Vertrauen-Perspektive (AVP)
349,Alacris Theranostics GmbH
350,Alarmsysteme Richter & Co. GmbH
164,ALBA Berlin Basketballteam e. V.
358,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH
352,Albatros - Barrierefrei Leben gGmbH
355,Albatros e. V.
359,Albatros-Lebensnetz gGmbH
360,Albert-Schweitzer-Kinderdorf Berlin e. V.
165,ALBUS e. V.
348,Al-Dar e. V. zur Beratung und Betreuung Familien arabischer Herkunft
362,Alecto GmbH
363,Alevitische Gemeinde zu Berlin e. V.
365,Alexandra-Stiftung
364,AlexDesign - PolyGlas GmbH
8624,alias film & Sprachtransfer GmbH
366,Alice Salomon Hochschule Berlin
367,Alkoholiker-Strafgefangenen-Hilfe e. V.
8625,all eins e. V.
368,All Is One! Music GmbH
8626,all2gethernow e. V.
369,Alles Banane e.V.
371,Allgemeiner Blinden- und Sehbehindertenverein Berlin e. V.
373,Allgemeiner Deutscher Fahrradclub Berlin e. V.
374,Allgemeiner Sportverein Berlin
375,Allgemeiner Turn-Verein zu Berlin 1861 e. V.
376,Allgemeiner Turnverein zu Berlin 1861 e. V.
378,Allianz deutscher Designer (AGD) e. V.
379,Alliierten Museum
167,ALLVR GmbH
168,ALM KfZ-Schaden und Service Management
381,"Alpha Nova - weibliche Visionen in Kultur, Politik und Kunst e. V."
8628,alpha-board Gesellschaft für computergestützten Leiterplattenentwurf mbH
382,Alpin Schneebeseitigungs GmbH
383,AlpinClub Berlin
384,AlpinClub Berlin e. V.
385,Alpintec GmbH
170,ALS Lackier- und Trockenanlagenbau und Service GmbH
386,Altagram GmbH
387,Alte Fabrik Huttenstraße 41 - 44 GmbH & Co. KG
388,Alte Feuerwache e. V.
389,Alte Möbelfabrik e. V.
560,Atelierhaus Dahlem gGmbH
390,Altenzentrum 'Erfülltes Leben' gGmbH
392,Alternative Freizeit 83 e. V.
2925,Freie Schule Pankow e. V.
395,AltusInsight GmbH
397,Alupress Berlin GmbH
398,"Alwa-tron Sicherheitstechnik, Installations- und Vertriebsgesellschaft mbH"
399,Alzheimer Angehörigen Initiative e. V.
400,Alzheimer Angehörigen Initiative gGmbH
402,Alzheimer Gesellschaft Berlin e. V.
403,Amadeo Antonio Stiftung
405,Amaro Drom e. V.
406,Amaro Foro - transkulturelle Jugendselbstorganisation von Roma und Nicht-Roma e. V.
173,AMBEG-Dr.J.Dichter Gesellschaft mit beschränkter Haftung
407,American Football Club Berlin Adler e. V.
408,American Football Verband Deutschland
409,American International Yacht Club
175,AMM GmbH
413,Amparo GmbH
415,Amputierten-Initiative e. V.
176,AMS Fuhrparkmanagement GmbH
417,Amt für Jugendarbeit im evangelischen Kirchenkreis Charlottenburg
2510,"Evangelische Kirche Berlin-Brandenburg-schlesische Oberlausitz, Amt für kirchliche Dienste in der EKBO - Arbeit mit Kindern und Jugendlichen"
418,AmyloCure GmbH
177,AMZ Weissenseer Präzisionsguss GmbH
420,Anacode GmbH
4317,KSF Anadolu-Umutspor 1970 e. V.
8629,analyze & realize GmbH
425,Andrä AG
422,Andraschko Kaffee-Manufaktur GmbH & Co. KG
424,Andres Industries AG
178,ANDUS ELECTRONIC GmbH LEITERPLATTENTECHNIK
179,ANEMON GmbH
426,Angehörige psych. Kranker Landesverband Berlin e.V.
427,Angelreisen - K&N Berlin OHG -
428,Anglerclub Charlottenburg 1887
186,ANiMOX GmbH
429,Anna-Seghers-Gesellschaft Berlin und Mainz e. V.
430,Anne Frank Zentrum Berlin e. V.
432,Annedore-Leber-Berufsbildungswerk Berlin
433,Anonyme Alkoholkrankenhilfe
434,Antares-IT gGmbH
180,ANTEGIS GmbH
435,Anti-Drogen-Verein ADV e. V.
8630,"apabiz e. V., Antifaschistisches Pressearchiv und Bildungszentrum"
437,Antirassistisch-Interkulturelles Informationszentrum Berlin e. V.
221,ASTAK e. V.
183,ANTONI GmbH
