id,label
8094,agens Arbeitsmarktservice gGmbH
8095,agens e. V.
297,"Agentur für Bildung-Geschichte, Politik und Medien e. V."
298,Agentur für soziale Perspektive e.V.
8096,agitPolska - Polnisch-Deutsche Initiative für Kulturkooperation e. V.
295,AgProp GmbH
142,AGRARBÖRSE Deutschland Ost e. V.
299,Aha International Media GmbH
143,AHB Berlin Süd gGmbH
5017,MetrumBerlin gemeinnützige GmbH
144,AHB-Berlin Süd gGmbH
300,Ahlberg Metalltechnik GmbH
301,"Ahmadiyya Anjuman ishaat-i-Islam Lahore, Deutschland e. V."
451,Arbeitsförderungsgesellschaft im Industriestandort Berlin-Marzahn mbH
145,AIBM Arbeitsförderungsgesellschaft im Industriestandort Berlin-Marzahn mbH
8097,aideon GmbH
146,AIK Fachschulen gGmbH
303,AirSight GmbH
302,AiZ GmbH Beschäftigungs- und Qualifizierungsgesellschaft
147,AJ Cybertron Gesellschaft für Laborautomationssysteme mbH
148,AJ Innuscreen GmbH
8098,ajaks - Arbeitsstelle für Evangelische Jugendarbeit im Kirchenkreis Spandau
8102,ajb gmbh gemeinnützige Gesellschaft für Jugendberatung und psychosoziale Rehabilitation
8100,ajb gGmbh
8099,ajb GmbH
8101,ajb gmbh
149,AJC Berlin
150,AJUS GmbH
8103,aka-aki networks GmbH
4441,Kultursprünge e. V.
305,Akademie der Künste
306,Akademie für Berufsförderung und Umschulung gGmbH
310,Akademie für historische Aufführungspraxis e. V.
307,Akademie für Internationale Begegnung GmbH
308,Akademie für Internationale Bildung GmbH (AfIB)
309,Akademie für Internatione Bildung GmbH
311,Akademische Fliegergruppe Berlin e. V.
312,Akademische Fliegervereinigung Berlin e. V.
313,Akademischer Ruder Club zu Berlin e. V.
314,Akademischer Segler-Verein e. V.
151,AKARSU e. V.
315,Akathe e. V.
152,"AKC e. V., Arbeits- und Kulturcentrum"
153,"AKC e. V., Ausbildungs- und Kulturcentrum e. V."
154,AKELEI e. V.
316,Akelius Berlin GmbH
317,Akhaté e.V.
318,Akkordio e. Kfm.
319,Akktor GmbH
8104,aklamio UG (haftungsbeschränkt)
155,AKT-ZENT e. V. Internationales Theaterzentrum Berlin
320,Aktion Courage e. V.
321,Aktion Courage e. V.-SOS Rassismus
8105,aktion weitblick - betreutes wohnen - gGmbH
8106,aktion weitblick betreutes wohnen gGmbH
322,Aktionsbündnis Ernst-Reuter-Platz
