id,label
32656,Zuschuss zur Finanzierung einer geplanten Theaterinszenierung sowie einer geplanten Installation mit performativen Elementen anlässlich des 20-jährigen Jubiläums des Vereins im Kalenderjahr 2011
5862,Baul. Maßnahme - Schaffung von Plätzen- Kitaausbauprogramm - Wildfang Kindergarten
5866,Baul. Maßnahme -Schaffung von Plätzen - Kitaausbauprogramm
17020,Integrationsberatung und begleitende Qualifizierung für Teilnehmer/innen in AGH-Entgeltvariante
17019,Integrationsberatung und begeleitende Qualifizierung für Teilnehmer/innen in AGH-Entgeltvariante
21006,Management des Quellcodes mittels Versionsverwaltung bzw. Generative Programmierung
32010,Wissensbasiertes Assistenzsystem für regelgesteuerte Antragsprozesse im E-Government (Antragsassistent)
10022,Einstellung eines Außenwirtschaftsassistenten
10718,"Entwicklung neuer, gesamtheitlicher Verfahren und Dienstleistungen im Umfeld der technologischen Entwicklung von Cloud Basisdiensten und darauf aufbauenden intelligenten Netzwerken an der Schnittstelle zwischen Systemadministration"
12780,Fachkongress 19th GCC eGovernment Conference
19539,Kosten für die Beschäftigung von hauptberuflichen Trainern mit Schwerpunkt im Kinder- und Jugendsport
32580,Zuschuss zur Beschaffung eines Pfeilfangnetzes
19542,Kosten für die Beschäftigung von Übungsleitern
21076,Masterplan Integration und Sicherheit durch Sport
26216,Reise der 1.E-Jugend nach Polen
32998,Zuwendung zur Herstellung einer Festschrift zum einhundertjährigen Verinsjubiläum
19540,Kosten für die Beschäftigung von hauptberuflichen Verwaltungskräften in Sportverbänden und -vereinen
13080,Fanfeier Union vs. Augsburg
34026,„Kleene kieken Keules Kiez“
13751,Frauen im Sport
24487,Profivereine machen Schule - Bewegungs- und Sportförderung an Grundschulen
24612,Projekt 'Profivereine machen Schule'
24486,Profivereine machen Schule
29084,"Teilnahme der Jugendlichen an der Drachenboot-, Club-EM 2009"
19543,Kosten für die Beschäftigung von Übungsleitern im Behindertensport
33251,für Osterfußballturniere
14315,Fußballreise nach Straßburg
10684,Entwicklung eines statistischen Analyseverfahrens komplexer dreidimensionaler Formen anatomischer Strukturen
10574,Entwicklung eines Verfahrens zur Rekonstruktion von dreidimensionalen Gelenkstrukturen aus Röntgenbildern
3313,Automatisierte Flächenrückführung von Vernetzung anatomischer Strukturen
10456,Entwicklung einer weltweiten Buchungsplattform für dieBootsvermietung mit Echtzeit-Verfügbarkeiten 92
10457,Entwicklung einer weltweiten Buchungsplattform für dieBootsvermietung mit Echtzeit-Verfügbarkeiten 93
16545,Implementierung Cloudbasierte API Infrastruktur
31181,Volldynamische schnelle Ausgabe von im Backend echtzeitgeprüften Suchergebnissen in einem komfortablen und über alle gängigen Browser funktionierenden User Interface
20366,Leperello
13603,"Flucht, Migration, Entwicklung - Facetten der Migration zwischen Nordafrika und Europa"
13600,Flucht // Migration // Entwicklung. Facetten der Migration zwischen Nordafrika und Europa
488,14 km Film- und Diskussionsreihe 2016
32828,Zuschuss zur Mitfinanzierung des geplanten Veranstaltungsprojektes '23 Nisan Internationales Kinderfest' am 24. und 25.04.2010 vom Brandenburger Tor bis Yitzhak-Rabin-Straße
28440,Starthilfe - Schaffung von Plätzen- Kitaausbauprogramm
14963,Ganzheitliches UI / UX Design für Analytics Dashboard (software)
14964,Ganzheitliches UI / UX Design für die App ShopScout
20089,Landeszuschuss für KMU - Lohnkostenzuschuss für 2wheels4u GmbH
10657,Entwicklung eines neuen Verfahrens zur automatischen Generierung von Beschreibungstexten für große Mengen von nahezu beliebigen Objekten (z. B. ganze Produktsortimente von Online-Shops) mit fast vollständig reduziertem individuellen Anpassungsaufwand
10448,Entwicklung einer technologischen Infrastruktur für innovative Textgenerierung aus Daten des Business Intelligence
11020,Erforschung von Algorithmen zur Analyse von Finanzmarktdaten und einer Textgenerierung (B2txt)
22854,Nationale und internationale Sportveranstaltungen
33084,anteilige Finanzierung des Spielbetriebes der Bundesliga
9366,Durchführung des 36. Deutschen Evangelischen Kirchentages in Berlin
21906,"Mitfinanzierung des Regionalen Kulturprogrammes der Landeskirche im Rahmen des 36. Deutschen Evangelischen Kirchentages vom 24.05. bis 28.05.2017 in Berlin, hier: Programmkosten juriertes Programm"
19282,Konzeption eines Analytik Dashboards
8886,Design der 360Marketing-Steuerungskonsole
2613,"Aufbau des neuen Data Warehouse Systems und der dazugehörigen Entwicklungsprozesse, Optimierung der organisatorischen Abläufe des technischen Projektmanagements. Neuentwicklung der kundenspezifischen technischen Reports und Analysetools."
11456,Erweiterung einer Betriebsstätte
31507,Wegeleitsystem 2.0_22
31508,Wegeleitsystem 2.0_23
8484,Coaching
16915,"Integrated Systems Europe 2016, 09.02. - 12.02.2016 in Amsterdam"
15662,Guide 3D Enhanced
23453,"Optimierung von Stereoausgabenperametern in Abhängigkeit des Displatyps, das Rendern für 2 Kamerapositionen, die Einbindung der Videos in eine Spezialsoftware zum dynamischen Verschachteln der Teilbilder sowie die qualitative Überprüfung der Ergebnisse du"
24345,Portierung der Video-Ausgabe des Guide3D-Systems auf ein von HHI entwickeltes autostereoskopisches 3D-Display
21458,"Messeteilnahme an der Medica 2013, Düsseldorf"
26146,Reduzierung der Herstellungskosten durch Optimierung
24471,Produktionsvorbereitung sowie Markteinführung und -vorbereitung des Systems 'Berliner Kappe'
609,3D Anwender - Marketing Strategie & Kampagne
10293,"Entwicklung der Druckbarkeitsanalyse, Plugins, White-Label-Feature und deren Markteinführung"
11008,Erforschung einer automatischen 3D-Druckbarkeitsanalyse für mehrfarbige 3D-Modelle
20979,Machbarkeitsuntersuchungen aus Sicht des Architekturmodellbaus im 3D-Druckverfahren
21039,Markterschließung Nordamerika
30566,User Interface
21373,Messestand auf Global Carrier Community Meeting 2015 in Berlin
21418,"Messeteilnahme International Telecoms Week 2016 (ITW), 08.05.2016 - 11.05.2016, Chicago, USA"
8495,Coaching_1
8496,Coaching_2
15365,"Global Carrier Community Meeting (GCCM), 28.06.-29.06.2016, Berlin"
16435,IN/ES
26419,RobuNet - Robustes Netzwerkdesign für sehr großeLogistiknetzwerke
7580,BigData in der Logistik: Multiskale und kombinatorische Optimierungsmethoden (LogiScale)
22494,MultiTrans - Multikriterielle Optimierung bei Transportproblemen in der Logistik
24358,Potenzialberatung
2760,Aufbau und prozessorganisatorische Umsetzung einer Leitwarte im Rahmen der technischen Betriebsführung von Windenergieanlagen
10617,Entwicklung eines interdisziplinären Windenergie Datenbanksystems zur Verknüpfung und intelligenten Auswertung unternehmensinterner sowie frei zugänglicher Daten unterschiedlicher Quellen und unterschiedlichen Datentyps
30568,User Interface Design / Corporate Design / Markenstrategie
20907,MOKE - Lesen von Magnettonspuren mit Hilfe des Magneto optischen Kerr-Effekts
13659,Forschung und Entwicklung zur Verbesserung einer innovativen und intelligenten Plattformlösung zum Management von Aufgaben_98
13660,Forschung und Entwicklung zur Verbesserung einer innovativen und intelligenten Plattformlösung zum Management von Aufgaben_99
10543,Entwicklung eines Software-as-a-Service Tools zum Projektmanagement
2633,Aufbau einer Personalabteilung
29968,Umstellung auf ALV
14935,GRW Förderung der regionalen Wirtschaftsstruktur
12016,FAV - Integrationslotsen zur Unterstützung von Integrationsaktivitäten
12124,"FAV - Kunst-, Kultur-, Media- und Naturaktivitäten von Kindern"
12300,FAV - Projekthelfer - Zusätzliche Angebote in der bezirklichen Projektarbeit
25574,Qualifizierung vor Beschäftigung - Fit im Schneidern und Modedesign I.
25575,Qualifizierung vor Beschäftigung - Fit im Schneidern und Modedesign II.
25704,Qualifizierung vor Beschäftigung - Online Marketing & Social Media mit integrierter Sprachförderung
25705,Qualifizierung vor Beschäftigung - Online Marketing & Sozial Media mit integrierter Sprachförderung
25706,Qualifizierung vor Beschäftigung - Online-Marketing & Social Media mit integrierter Sprachförderung
25809,Qualifizierung vor Beschäftigung - Schneidern & Modedesign mit integrierter Sprachförderung
2162,Angebote für individuelle Lernförderung
2169,Angebote zur individuellen Lernförderung und zur Förderung des Lern- und Sozialverhaltens sozial benachteiligter Kinder
12722,FK - Helfer in einer öffentlichen Musikschule
16009,Helfer in der Jugendeinrichtung Böcklerpark
16016,Helfer in öffentlichen Einrichtungen
16034,HelferInnen in öffentlichen Einrichtungen
16039,"Helferinnen in öffentlichen Einrichtungen, neigungs- und interessenorientiert - Ü 25, BEZ Folge"
22889,Naturschutzaktivitäten und Umweltbildungsangebote
33769,"ÖBS für Ältere - Beschäftigungsangebote in öffentlich geförderten, sozialen und gemeinnützigen Einrichtungen"
33793,ÖBS für Ältere - Helfer in öffentlichen Einrichtungen
24368,Praktische Hilfen bei Medien- und Computerangeboten für Schüler und Förderung v. kulturell-künstlerischen Schulprojekten
24896,Projekthelfer in der Biologie-Station der Dathe-Oberschule
27801,Sozialbetreuer in der Seniorenfreizeitstätte Falckensteinstraße
27802,Sozialbetreuer in der Seniorenfreizeitstätte Kadiner Straße
27903,Sozialhelfer in der Jugendeinrichtung Böcklerpark
30404,Unterstützung in der SFS Mehringkiez
30495,Unterstützung von kulturellen Aktivitäten für Senioren in Freizeiteinrichtungen und von kult. Angeboten in Kultureinrichtungen
30496,Unterstützung von kulturellen Aktivitäten und Angeboten in Kultureinrichtungen
1407,"AGH-E-ÖBS - Beschäftigungsangebote in öffentlich geförderten, sozialen und gemeinnützigen Einrichtungen"
1439,AGH-E-ÖBS - Helfer in öffentlichen Einrichtungen
16017,Helfer in öffentlichen Einrichtungen I
16018,Helfer in öffentlichen Einrichtungen II
17063,Integrationslotsen zur Unterstützung von Integrationsaktivitäten (1510)
3076,Ausbildung in Sicht: Deutsch & Berufsorientierung für junge MigrantInnen
3077,Ausbildung in Sicht: Deutsch & Berufsorientierung für junge Neu-BerlinerInnen
12302,FAV - Projekthelfer in der Biologie-Station der Dathe-Oberschule
15691,Gästeführer/Stadtführer
17076,"Integrationslotsinnen/-en für Migrantinnen/-en, neu zugewanderte und geflüchtete Menschen"
23406,Online Marketing & Social Media mit integrierter Deutsch-Förderung
23410,Online-Marketing & Social Media mit integrierter Deutsch-Förderung
26904,Schneidern & Mode-Design mit integrierter Deutsch-Förderung
30646,Veranstaltungsmanagement mit integrierter Deutsch-Förderung
31251,Vorbereitung auf Erzieherberufe mit integrierter Deutsch-Förderung
12721,"FK - Helfer in Schulen, Kunst-, Kultur- und Gesundheitsbereichen"
12725,FK-Helfer in öffentlichen Einrichtungen (1238)
16015,Helfer in einer öffentlichen Bibliothek
33794,ÖBS für Ältere - Helferin in öffentlichen Einrichtungen
33883,ÖBS für Ältere - Unterstützende Arbeiten in der Dathe-Oberschule
30211,Unterstützung bei der Lernförderung sowie von Projekten und Freizeitangeboten in Schulen und Kindertagesstätten
8558,"Coterie Messe New-York-City 14.09.-16.09.2014, Marktvorbereitung durch Einzelmaßnahmen"
22373,Modemesse Premium Berlin (8.07.-10.07.2014)
11577,European Television Dialogue 2008
7065,Beschäftigungsinitiative Sport
8129,Bürgerarbeit Sport
27496,Servicecenter
2337,Arbeit für Depressive und Hörgeschädigte
7222,Betreuung von MAE für die Jugendkonferenz
7484,Betriebskostenabrechnungskontrolle
22432,Modulare Weiterbildung im Garten- und Landschaftsbau
22433,Modulare Weiterbildung im Garten- und Landschaftsbau 10
22434,Modulare Weiterbildung im Garten- und Landschaftsbau 11
22435,Modulare Weiterbildung im Garten- und Landschaftsbau 12
