id,label
135,ACT - Führe Regie über dein Leben! e. V.
136,ADAC Berlin - Brandenburg e. V.
137,ADAC Berlin Brandenburg
138,ADAC Berlin Brandenburg e. V.
139,ADAC Berlin – Brandenburg e. V.
140,ADAKOM GmbH Angewandte Daten- und Kommunikationssysteme
141,ADAKOM GmbH AngewandteDaten- und Kommunikationssysteme
142,ADFB GmbH Berlin
143,"ADFC Allgemeiner Deutscher Fahrrad Club, Landesverband Berlin e. V."
144,ADFC Fahrrad Club Berlin
145,ADFC Fahrrad Club Berlin e. V.
146,ADMOS Gleitlager GmbH
147,ADQ Aktionszentrum für Dienstleistung und Qualifizierung gGmbH
148,ADTRAN GmbH
149,ADUNOS GmbH
150,ADV - Nokta gemeinnützige GmbH
151,ADV - Nokta gemeinützige GmbH
152,ADV -Nokta gGmbH
153,ADV Nokta gGmbH
154,ADV gGmbH
155,"ADV gGmbH, Akzeptieren, Differenzieren, Verbinden - Ges. zur Integration benachteiligter Menschen"
156,ADV gemeinnützige Verwaltungs- und Betriebs GmbH
157,ADV-Nokta gGmbH
158,"AEG SIGNUM, Gesellschaft für Berufsbildung Training u. Beratung mbH"
159,AEMtec GmbH
160,AESD Research & Development GmbH
161,"AFB e. V., Verein zur Förderung von Arbeit, Forschung und Bildung"
162,AFC Berlin Adler e. V.
163,AFH-Brauwelttechnik GmbH
164,AFS Advanced Filter Solutions GmbH
165,AFT Fertigungstechnik und Handel GmbH
166,AFW Akademie für Führungskräftefortbildung der Wirtschaft GmbH - gemeinnützig-
167,AFW Akademie für Weiterbildung GmbH
168,"AFW, Lehranstalt für Gartenbau und Floristik Ausbildungsförderwerk Berlin e. V."
169,"AFW, Lehranstalt für Gartenbau-u. Floristik Ausbildungsförderwerk Berlin e. V."
170,AG 'offene Ateliers'
171,AG Christen und Juden im Ev. Kirchenkreis Spandau
172,AG Dickert + Kleemann
173,AG Friedrichshainer und Kreuzberger Sportvereine
174,AG Gesundheit der Seniorenvertretung Treptow-Köpenick
175,AG Märkische Kleinbahn e. V.
176,AG PRO Plänterwald
177,AG SPAS e. V. - Arbeitsgemeinschaft für Sozialplanung und angewandte Stadtforschung e. V.
178,"AG SPAS e. V., Arbeitsgemeinschaft für Sozialplanung und angewandte Stadtforschung e. V."
179,AG Wilmersdorfer Straße e. V.
180,AG5 Software GmbH
181,AGRARBÖRSE Deutschland Ost e .V.
182,AGRARBÖRSE Deutschland Ost e. V.
183,AHB Berlin Süd gGmbH
184,AHB Marzahn-Hellersdorf gGmbH
185,AHB-Berlin Süd gGmbH
186,AIBM Arbeitsförderungsgesellschaft im Industriestandort Berlin - Marzahn mbH
187,AIBM Arbeitsförderungsgesellschaft im Industriestandort Berlin-Marzahn mbH
188,AIK Fachschulen gGmbH
189,AJ Cybertron Gesellschaft für Laborautomationssysteme mbH
190,AJ Innuscreen GmbH
191,AJC Berlin
192,AJUS GmbH
193,AKARSU e. V.
194,AKARSU e. V. Bildung & Gesundheitsetage e. V.
195,"AKC e. V., Arbeits- und Kulturcentrum"
196,"AKC e. V., Ausbildungs- und Kulturcentrum e. V."
197,AKELEI e. V.
198,AKT - ZENT e. V. Internationales Theaterzentrum Berlin
199,AKT-ZENT e. V. Internationales Theaterzentrum Berlin
200,AKZENT e. V.
201,"AKZENT e. V., Verein für Jugendkultur"
202,ALBA Berlin Baskeltballteam
203,ALBA Berlin Basketballteam e. V.
204,ALBATROS gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH
205,ALBUS e. V.
206,ALBUS e. V. Jugendkunstschule - Lichtenberg
207,ALBUS e.V
208,ALD Industrie- und Montagepark Staaken GmbH
209,ALM KfZ-Schaden und Service Management
210,ALRISE Biosystems GmbH
211,ALS Lackier- und Trockenanlagenbau und Service GmbH
212,ALUSTAHL Kostyra GmbH
213,"ALV - Landesverband , Berlin e. V."
214,AMBEG-Dr.J.Dichter Gesellschaft mit beschränkter Haftung
215,AMIC Angewandte Micro-Messtechnik GmbH
216,AMM GmbH
217,AMS Fuhrparkmanagement GmbH
218,AMZ Weissenseer Präzisionsguss GmbH
219,ANDUS ELECTRONIC GmbH LEITERPLATTENTECHNIK
220,ANDUS ELECTRONIC GmbHLEITERPLATTENTECHNIK
221,ANTARES IT gGmbH
222,ANTEGIS GmbH
223,ANTIFASCHISTISCHES PRESSEARCHIV UND BILDUNGSZENTRUM BERLIN E.V.
224,ANTIFASCHISTISCHES PRESSEARCHIV UND BILDUNGSZENTRUM BERLIN e. V.
225,ANTONI GmbH
226,ANUAS e. V. - Hilfsorganisation für Gewaltopfer mit integrierter Selbsthilfegruppe für Angehörige von Tötungsfällen
227,ANiMOX Gesellschaft mit beschränkter Haftung
228,ANiMOX GmbH
229,AOKIN AG
230,APE Angewandte Physik und Elektronik GmbH
231,APG
232,APP3null GmbH
233,APPucations UG (haftungsbeschränkt)
234,APROXO GmbH
235,ARBEIT UND LEBEN-DGB/VHS e. V.
236,"ARBEIT UND LEBEN-DGB/VHS, Landesarbeitsgemeinschaft Berlin e. V."
237,ARBLI Arbeits- und Beschäftigungsgesellschaft mbH
238,ARBLI GmbH
239,ARC-GREENLAB GmbH
240,ARCUS Electronic DesignServices GmbH
241,ARGO Trade Solutions GmbH
242,ARIBA e. V.
243,ART + COM AG
244,ART InterWall e. V.
245,ART Photonics GmbH
246,ARTKI gGmbH
247,"ARTUR SPEER AKADEMIE Beratung, Training, Managemententwicklung GmbH"
248,ARXES Information Design Berlin GmbH
249,AS-tax Steuerberatungsgesellschaft mbH
250,"ASA-Programm von InWEnt , Internationale Weiterbildung und Entwicklung gGmbH"
251,ASA-Programm von InWEnt Internationale Weiterbildung und Entwicklung gGmbH
252,ASB Kinder- und Jugendhilfe Berlin gGmbH
253,ASB Nothilfe Berlin gGmbH
